component,beam_system_id,beam_category,beam_type,span_behavior,manufacturer,material_family,construction_method,section_type,beam_role,unit,beam_length,beam_width,beam_camber,beam_depth,flange_width,web_thickness,fireproofing_depth,load_capacity,moment_capacity,shear_capacity,deflection_rule,max_span,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_column_types,can_be_primary,can_be_secondary,can_be_edge,directly_supports_floor,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.512906507570584,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.512906507570584,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.512906507570584,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,7.528654539066647,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,7.528654539066647,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,7.528654539066647,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,7.528654539066647,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,7.528654539066647,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.316056113869797,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.316056113869797,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.316056113869797,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.316056113869797,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,8.316056113869797,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,9.103457688672943,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,9.103457688672943,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,9.103457688672943,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,9.103457688672943,164.8177930068175,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,22.0,14.0,,30.0,14.0,,,9.103457688672943,167.8714092845071,108.57646670043673,,22.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009667,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,6.347552176861921,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,6.347552176861921,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,6.347552176861921,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,6.347552176861921,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,6.347552176861921,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.134953751665071,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.134953751665071,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.134953751665071,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.134953751665071,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.134953751665071,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.922355326468221,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.922355326468221,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beam,aci_primary_beam_14x30,cast_in_place,primary_beam,one-way,generic,concrete,cast_in_place,rectangular,primary_beam,imperial,24.0,14.0,,30.0,14.0,,,7.922355326468221,164.8177930068175,108.57646670043673,,24.0,,CONC_5000PSI,,rebar_60ksi,,,,False,True,False,False,False,,,True,False,False,True,2.916666666666666,,0.009487,,,Expanded ACI example catalog,Approximate ACI-style continuous-member coefficients used for preliminary catalog generation. Use final frame analysis and detailed ACI detailing checks before issuing design.,PRIMARYBEAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
