component,column_system_id,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,column_height,column_width,column_depth,axial_capacity,moment_capacity,maximum_story_count,slenderness_limit,fire_rating,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,concrete_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source,notes,notes.1,shape_key,A_in2,d_in,bf_in,tw_in,Ix_in4,Zx_in3,Sx_in3,rx_in,Iy_in4,Zy_in3,Sy_in3,ry_in,source_standard,source_format,native_unit_system,A_mm2,d_mm,bf_mm,tw_mm,Ix_mm4,Zx_mm3,Sx_mm3,rx_mm,Iy_mm4,Zy_mm3,Sy_mm3,ry_mm,Av_mm2,shape_family,section_designation,mass_kg_m,tf_mm,r_mm,d_between_fillets_mm,A_cm2
column,aisc_hss508x203.2x15.9,steel_section,HSS508X203.2X15.9,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.66601,1.666667,6054.75,545.1,4.0365,41.27358490566038,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.209896,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X203P2X15P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,19500.0,,,,599000000.0,3030000.0,2360000.0,175.0,141000000.0,1580000.0,1390000.0,84.8,11700.0,,,,,,,
column,aisc_hss508x203.2x12.7,steel_section,HSS508X203.2X12.7,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.66601,1.666667,4936.95,448.5,3.2912999999999997,40.650406504065046,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.171146,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X203P2X12P7,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,15900.0,,,,495000000.0,2490000.0,1950000.0,177.0,118000000.0,1300000.0,1160000.0,86.1,9540.0,,,,,,,
column,aisc_hss508x203.2x9.5,steel_section,HSS508X203.2X9.5,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.66601,1.666667,3757.05,348.45,2.5047,40.045766590389015,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.130243,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X203P2X9P5,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,12100.0,,,,385000000.0,1920000.0,1520000.0,179.0,92400000.0,1010000.0,911000.0,87.4,7260.0,,,,,,,
column,aisc_hss508x203.2x7.9,steel_section,HSS508X203.2X7.9,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.66601,1.666667,3136.05,293.94,2.0907,39.727582292849036,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.108715,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X203P2X7P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,10100.0,,,,327000000.0,1620000.0,1290000.0,180.0,78700000.0,852000.0,777000.0,88.1,6060.0,,,,,,,
column,aisc_hss508x152.4x15.9,steel_section,HSS508X152.4X15.9,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.498688,1.666667,5620.05,379.5,3.7467,55.118110236220474,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.194827,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X152P4X15P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,18100.0,,,,508000000.0,2650000.0,2000000.0,168.0,72800000.0,1100000.0,957000.0,63.5,10860.0,,,,,,,
column,aisc_hss508x152.4x12.7,steel_section,HSS508X152.4X12.7,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.498688,1.666667,4564.35,315.33,3.0429000000000004,54.01234567901235,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.158229,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X152P4X12P7,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,14700.0,,,,425000000.0,2200000.0,1670000.0,170.0,61600000.0,914000.0,810000.0,64.8,8820.0,,,,,,,
column,aisc_hss508x152.4x9.5,steel_section,HSS508X152.4X9.5,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.498688,1.666667,3477.6,245.295,2.3184,53.03030303030303,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.120556,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X152P4X9P5,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,11200.0,,,,330000000.0,1690000.0,1300000.0,172.0,49100000.0,711000.0,642000.0,66.0,6720.0,,,,,,,
column,aisc_hss508x152.4x7.9,steel_section,HSS508X152.4X7.9,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.498688,1.666667,2924.9100000000003,208.725,1.9499400000000002,52.395209580838326,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.101396,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X152P4X7P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,9420.0,,,,280000000.0,1430000.0,1100000.0,172.0,42000000.0,605000.0,551000.0,66.8,5652.0,,,,,,,
column,aisc_hss508x152.4x6.4,steel_section,HSS508X152.4X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.498688,1.666667,2362.9049999999997,169.74,1.5752699999999997,51.77514792899409,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.081913,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X152P4X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,7610.0,,,,229000000.0,1160000.0,900000.0,173.0,34500000.0,492000.0,452000.0,67.6,4566.0,,,,,,,
column,aisc_hss508x101.6x12.7,steel_section,HSS508X101.6X12.7,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.334646,1.666667,2948.796090447923,192.165,1.9658640602986153,81.96721311475409,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.145313,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X101P6X12P7,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,13500.0,,,,349000000.0,1880000.0,1370000.0,161.0,24400000.0,557000.0,480000.0,42.7,8100.0,,,,,,,
column,aisc_hss508x101.6x9.5,steel_section,HSS508X101.6X9.5,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.334646,1.666667,2392.875516019216,151.455,1.5952503440128105,79.72665148063781,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.110868,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X101P6X9P5,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,10300.0,,,,273000000.0,1460000.0,1080000.0,163.0,19800000.0,439000.0,390000.0,43.9,6180.0,,,,,,,
column,aisc_hss508x101.6x7.9,steel_section,HSS508X101.6X7.9,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.334646,1.666667,2066.5743092893226,129.375,1.3777162061928818,78.65168539325843,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.093108,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X101P6X7P9,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,8650.0,,,,233000000.0,1240000.0,918000.0,164.0,17100000.0,375000.0,338000.0,44.5,5190.0,,,,,,,
column,aisc_hss508x101.6x6.4,steel_section,HSS508X101.6X6.4,AISC,steel,hollow_structural_section,HSS_rect,hollow_rectangular_section,ft,,0.334646,1.666667,1728.1878726805448,105.57,1.1521252484536966,77.43362831858407,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.075024,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS508X101P6X6P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,6970.0,,,,191000000.0,1010000.0,751000.0,165.0,14300000.0,306000.0,280000.0,45.2,4182.0,,,,,,,
column,aisc_hss457.2x457.2x25.4,steel_section,HSS457.2X457.2X25.4,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,1.499344,1.499344,12264.75,2187.3,8.1765,20.0,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.425174,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS457P2X457P2X25P4,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,39500.0,,,,1220000000.0,6340000.0,5310000.0,175.0,1220000000.0,6340000.0,5310000.0,175.0,23700.0,,,,,,,
column,aisc_hss457.2x457.2x22.2,steel_section,HSS457.2X457.2X22.2,AISC,steel,hollow_structural_section,HSS_square,hollow_square_section,ft,,1.499344,1.499344,10867.5,1956.15,7.245,19.774011299435028,,,,,us_steel_20,,,False,False,False,False,False,,,True,True,True,0.0,0.376737,0.0,0.0,0.0,aisc_column_sections_edac.csv,"Intrinsic section properties only from AISC Shapes Database v16.0. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Imperial version: dimensional fields converted to feet; steel_volume is ft^3 per linear ft.  Reference steel column capacity basis (AISC): reference height=3.5 m; K=1; reference story load=1500 kN/story; default fy=AISC 345.0 MPa; output units=kN, kN·m. axial_capacity = conservative concept-stage buckling-reduced axial capacity; moment_capacity = minor-axis proxy if available; maximum_story_count = axial_capacity / reference_story_load; slenderness_limit = KL/r at the reference height.",,HSS457P2X457P2X22P2,,,,,,,,,,,,,AISC,AISC_v16_metric,metric,35000.0,,,,1090000000.0,5670000.0,4790000.0,177.0,1090000000.0,5670000.0,4790000.0,177.0,21000.0,,,,,,,
