component,system_id,category,type,span_behavior,manufacturer,unit,length,width,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,material_concrete_id,material_screed_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,source
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,1.5,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,2,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,2.5,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,3,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,4,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,5,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,5,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,7.5,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,10,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.31,2.1,15,,concrete,screed,,rebar,,,,L150 + 75mm screed,0.17958333,0.06,,0.0053875,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,0.75,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,1.5,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,2,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,2.5,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,3,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,4,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,5,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,5,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,7.5,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,10,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.91,2.1,15,,concrete,screed,,rebar,,,,L150 + 100mm screed,0.20458333,0.06,,0.0061375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,0.75,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,1.5,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,2,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,2.5,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,3,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,4,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,5,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,5,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,7.5,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,10,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.19,2.1,15,,concrete,screed,,rebar,,,,L150E + 50mm screed,0.17458333,0.06,,0.0052375,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,0.75,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,1.5,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,2,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,2.5,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,3,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,4,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,5,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,5,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,7.5,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,10,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,4.79,2.1,15,,concrete,screed,,rebar,,,,L150E + 75mm screed,0.19958333,0.06,,0.0059875,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,0.75,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,1.5,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,2,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,2.5,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,3,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,4,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,5,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,5,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,7.5,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,10,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l150e_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.15,,0.06,,5.39,2.1,15,,concrete,screed,,rebar,,,,L150E + 100mm screed,0.22458333,0.06,,0.0067375,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,0.75,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,1.5,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,2,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,2.5,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,3,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,4,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,5,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,5,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,7.5,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,10,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.18,2.1,15,,concrete,screed,,rebar,,,,L200 + 50mm screed,0.17416667,0.06,,0.005225,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,0.75,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,1.5,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,2,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,2.5,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,3,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,4,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,5,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,5,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,7.5,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,10,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,4.78,2.1,15,,concrete,screed,,rebar,,,,L200 + 75mm screed,0.19916667,0.06,,0.005975,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,0.75,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,1.5,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,2,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,2.5,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,3,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,4,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,5,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,5,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,7.5,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,10,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l200_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.2,,0.06,,5.38,2.1,15,,concrete,screed,,rebar,,,,L200 + 100mm screed,0.22416667,0.06,,0.006725,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,0.75,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,1.5,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,2,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,2.5,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,3,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,4,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,5,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,5,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,7.5,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,10,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,4.69,2.1,15,,concrete,screed,,rebar,,,,L250 + 50mm screed,0.19541667,0.06,,0.0058625,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,0.75,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,1.5,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,2,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,2.5,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,3,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,4,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,5,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,5,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,7.5,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,10,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t75,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.29,2.1,15,,concrete,screed,,rebar,,,,L250 + 75mm screed,0.22041667,0.06,,0.0066125,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,0.75,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,1.5,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,2,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,2.5,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,3,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,4,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,5,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,5,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,7.5,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,10,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l250_t100,precast,hollowcore,one-way,lynx,metric,,1.198,0.25,,0.06,,5.89,2.1,15,,concrete,screed,,rebar,,,,L250 + 100mm screed,0.24541667,0.06,,0.0073625,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,0.75,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,1.5,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,2,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,2.5,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,3,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,4,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
floor,lynx_hc_l300_t50,precast,hollowcore,one-way,lynx,metric,,1.198,0.3,,0.06,,5.16,2.1,5,,concrete,screed,,rebar,,,,L300 + 50mm screed,0.215,0.06,,0.00645,,,
