system_variant,system_family,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,steel_volume,timber_volume,material_concrete_id,material_pt_id,material_steel_id,material_timber_id,ebc_mm,beam_ref,source,notes,span_evaluated_m,carbon_total_kgCO2,carbon_per_m2,cost_total,cost_per_m2,_carbon_breakdown,evaluated_span_m,type,category
verco_2_0D_NWC_33,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,454.0,532.0,10.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L10ft_W454psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_34,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,293.0,308.0,12.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L12ft_W293psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_35,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,239.0,242.0,13.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L13ft_W239psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_36,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,196.0,194.0,14.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L14ft_W196psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_37,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,161.0,157.0,15.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L15ft_W161psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_38,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,132.0,130.0,16.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L16ft_W132psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_39,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,89.0,91.0,18.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L18ft_W89psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_4,verco_2_0D_NWC,0.33464567,,,0.00333333,48.3,153.0,91.0,14.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d4in_g22_L14ft_W153psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_40,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,58.0,66.0,20.0,0.43724138,1.268,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d5p25in_g22_L20ft_W58psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_41,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,555.0,569.0,10.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L10ft_W555psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_42,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,363.0,329.0,12.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L12ft_W363psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_43,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,298.0,259.0,13.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L13ft_W298psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_44,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,247.0,207.0,14.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L14ft_W247psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_45,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,205.0,168.0,15.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L15ft_W205psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_46,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,171.0,138.0,16.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L16ft_W171psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_47,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,120.0,97.0,18.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L18ft_W120psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_48,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,83.0,71.0,20.0,0.43724138,1.268,,us_nw_concrete,us_steel_20,,,,verco_2_0D_NWC_d5p25in_g20_L20ft_W83psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_20', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_49,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,732.0,630.0,10.0,0.43724138,1.268,,us_nw_concrete,us_steel_18,,,,verco_2_0D_NWC_d5p25in_g18_L10ft_W732psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_5,verco_2_0D_NWC,0.33464567,,,0.00333333,48.3,126.0,74.0,15.0,0.33310345,0.966,,us_nw_concrete,us_steel_22,,,,verco_2_0D_NWC_d4in_g22_L15ft_W126psf,,,0.0,15425.686992037447,15425.686992037447,38.684882176882,38.684882176882,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.33310345, 'qty_kg': 773.6917219356501, 'a1a3': 10.63825826196, 'a4': 2.32107516580695, 'a5': 3.8684586096782505, 'total': 16.8277920374452, 'cost': 38.6846360623}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 0.966, 'qty_kg': 7583.099999999999, 'a1a3': 15166.199999999999, 'a4': 90.99719999999999, 'a5': 151.662, 'total': 15408.859199999999, 'cost': 0.000246114582}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_22', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_50,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,485.0,364.0,12.0,0.43724138,1.268,,us_nw_concrete,us_steel_18,,,,verco_2_0D_NWC_d5p25in_g18_L12ft_W485psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_51,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,403.0,286.0,13.0,0.43724138,1.268,,us_nw_concrete,us_steel_18,,,,verco_2_0D_NWC_d5p25in_g18_L13ft_W403psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
verco_2_0D_NWC_52,verco_2_0D_NWC,0.43635171,,,0.00333333,63.4,337.0,229.0,14.0,0.43724138,1.268,,us_nw_concrete,us_steel_18,,,,verco_2_0D_NWC_d5p25in_g18_L14ft_W337psf,,,0.0,20248.210254478978,20248.210254478978,50.77891348215601,50.77891348215601,"[{'material_id': 'us_nw_concrete', 'category': 'concrete', 'qty_m3': 0.43724138, 'qty_kg': 1015.57049677426, 'a1a3': 13.964090504784002, 'a4': 3.0467114903227803, 'a5': 5.0778524838713, 'total': 22.088654478978082, 'cost': 50.778590424920004}, {'material_id': 'steel', 'category': 'steel_m3', 'qty_m3': 1.268, 'qty_kg': 9953.8, 'a1a3': 19907.6, 'a4': 119.4456, 'a5': 199.076, 'total': 20226.1216, 'cost': 0.000323057236}, {'material_id': 'timber', 'category': 'timber', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}, {'material_id': 'us_steel_18', 'category': 'concrete', 'qty_m3': 0.0, 'qty_kg': 0.0, 'a1a3': 0.0, 'a4': 0.0, 'a5': 0.0, 'total': 0.0, 'cost': 0.0}]",0.0,composite_deck,composite
