system_variant,system_family,unit,slab_depth,beam_depth,screed_depth,steel_depth,swt,sdl,ll,max_span,concrete_volume,screed_volume,steel_volume,rebar_volume,pt_volume,timber_volume,material_concrete_id,material_screed_id,material_pt_id,material_steel_id,material_rebar_id,material_timber_id,ebc_mm,beam_ref,source
ComFlor80_normal_weight_465,ComFlor80_normal_weight,metric,0.18,,0.0,0.001,2.779,,10.0,3.69,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD180_MA252_G1.0,
ComFlor80_normal_weight_466,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,5.0,4.31,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD180_MA252_G1.2,
ComFlor80_normal_weight_467,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,7.5,4.28,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD180_MA252_G1.2,
ComFlor80_normal_weight_468,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,10.0,3.86,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD180_MA252_G1.2,
ComFlor80_normal_weight_469,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,5.0,3.17,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G0.9,
ComFlor80_normal_weight_470,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,7.5,3.17,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G0.9,
ComFlor80_normal_weight_471,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,10.0,3.16,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G0.9,
ComFlor80_normal_weight_472,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,5.0,3.61,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.0,
ComFlor80_normal_weight_473,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,7.5,3.6,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.0,
ComFlor80_normal_weight_474,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,10.0,3.57,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.0,
ComFlor80_normal_weight_475,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,5.0,4.29,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.2,
ComFlor80_normal_weight_476,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,7.5,4.27,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.2,
ComFlor80_normal_weight_477,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,10.0,4.06,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD190_MA252_G1.2,
ComFlor80_normal_weight_478,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,5.0,3.06,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G0.9,
ComFlor80_normal_weight_479,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,7.5,3.06,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G0.9,
ComFlor80_normal_weight_480,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,10.0,3.06,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G0.9,
ComFlor80_normal_weight_481,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,5.0,3.49,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.0,
ComFlor80_normal_weight_482,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,7.5,3.49,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.0,
ComFlor80_normal_weight_483,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,10.0,3.48,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.0,
ComFlor80_normal_weight_484,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,5.0,4.25,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.2,
ComFlor80_normal_weight_485,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,7.5,4.25,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.2,
ComFlor80_normal_weight_486,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,10.0,4.22,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_multi_unpropped_FR2.0_SD200_MA252_G1.2,
ComFlor80_normal_weight_487,ComFlor80_normal_weight,metric,0.14,,0.0,0.0009,2.308,,5.0,4.43,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G0.9,
ComFlor80_normal_weight_488,ComFlor80_normal_weight,metric,0.14,,0.0,0.0009,2.308,,7.5,3.83,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G0.9,
ComFlor80_normal_weight_489,ComFlor80_normal_weight,metric,0.14,,0.0,0.0009,2.308,,10.0,3.28,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G0.9,
ComFlor80_normal_weight_490,ComFlor80_normal_weight,metric,0.14,,0.0,0.001,2.779,,5.0,4.44,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.0,
ComFlor80_normal_weight_491,ComFlor80_normal_weight,metric,0.14,,0.0,0.001,2.779,,7.5,3.84,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.0,
ComFlor80_normal_weight_492,ComFlor80_normal_weight,metric,0.14,,0.0,0.001,2.779,,10.0,3.29,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.0,
ComFlor80_normal_weight_493,ComFlor80_normal_weight,metric,0.14,,0.0,0.0012,3.961,,5.0,4.43,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.2,
ComFlor80_normal_weight_494,ComFlor80_normal_weight,metric,0.14,,0.0,0.0012,3.961,,7.5,3.84,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.2,
ComFlor80_normal_weight_495,ComFlor80_normal_weight,metric,0.14,,0.0,0.0012,3.961,,10.0,3.29,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD140_MA252_G1.2,
ComFlor80_normal_weight_496,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,5.0,4.61,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G0.9,
ComFlor80_normal_weight_497,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,7.5,4.01,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G0.9,
ComFlor80_normal_weight_498,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,10.0,3.45,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G0.9,
ComFlor80_normal_weight_499,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,5.0,4.64,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.0,
ComFlor80_normal_weight_500,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,7.5,4.03,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.0,
ComFlor80_normal_weight_501,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,10.0,3.46,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.0,
ComFlor80_normal_weight_502,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,5.0,4.63,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.2,
ComFlor80_normal_weight_503,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,7.5,4.03,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.2,
ComFlor80_normal_weight_504,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,10.0,3.46,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD150_MA393_G1.2,
ComFlor80_normal_weight_505,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,5.0,4.93,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G0.9,
ComFlor80_normal_weight_506,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,7.5,4.46,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G0.9,
ComFlor80_normal_weight_507,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,10.0,3.85,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G0.9,
ComFlor80_normal_weight_508,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,5.0,4.99,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.0,
ComFlor80_normal_weight_509,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,7.5,4.51,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.0,
ComFlor80_normal_weight_510,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,10.0,3.89,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.0,
ComFlor80_normal_weight_511,ComFlor80_normal_weight,metric,0.16,,0.0,0.0012,3.961,,5.0,5.11,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.2,
ComFlor80_normal_weight_512,ComFlor80_normal_weight,metric,0.16,,0.0,0.0012,3.961,,7.5,4.58,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.2,
ComFlor80_normal_weight_513,ComFlor80_normal_weight,metric,0.16,,0.0,0.0012,3.961,,10.0,3.96,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD160_MA393_G1.2,
ComFlor80_normal_weight_514,ComFlor80_normal_weight,metric,0.17,,0.0,0.0009,2.308,,5.0,4.97,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G0.9,
ComFlor80_normal_weight_515,ComFlor80_normal_weight,metric,0.17,,0.0,0.0009,2.308,,7.5,4.56,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G0.9,
ComFlor80_normal_weight_516,ComFlor80_normal_weight,metric,0.17,,0.0,0.0009,2.308,,10.0,3.94,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G0.9,
ComFlor80_normal_weight_517,ComFlor80_normal_weight,metric,0.17,,0.0,0.001,2.779,,5.0,5.2,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.0,
ComFlor80_normal_weight_518,ComFlor80_normal_weight,metric,0.17,,0.0,0.001,2.779,,7.5,4.6,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.0,
ComFlor80_normal_weight_519,ComFlor80_normal_weight,metric,0.17,,0.0,0.001,2.779,,10.0,3.98,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.0,
ComFlor80_normal_weight_520,ComFlor80_normal_weight,metric,0.17,,0.0,0.0012,3.961,,5.0,5.32,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.2,
ComFlor80_normal_weight_521,ComFlor80_normal_weight,metric,0.17,,0.0,0.0012,3.961,,7.5,4.68,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.2,
ComFlor80_normal_weight_522,ComFlor80_normal_weight,metric,0.17,,0.0,0.0012,3.961,,10.0,4.05,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD170_MA393_G1.2,
ComFlor80_normal_weight_523,ComFlor80_normal_weight,metric,0.18,,0.0,0.0009,2.308,,5.0,4.79,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G0.9,
ComFlor80_normal_weight_524,ComFlor80_normal_weight,metric,0.18,,0.0,0.0009,2.308,,7.5,4.76,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G0.9,
ComFlor80_normal_weight_525,ComFlor80_normal_weight,metric,0.18,,0.0,0.0009,2.308,,10.0,4.23,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G0.9,
ComFlor80_normal_weight_526,ComFlor80_normal_weight,metric,0.18,,0.0,0.001,2.779,,5.0,5.37,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.0,
ComFlor80_normal_weight_527,ComFlor80_normal_weight,metric,0.18,,0.0,0.001,2.779,,7.5,4.88,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.0,
ComFlor80_normal_weight_528,ComFlor80_normal_weight,metric,0.18,,0.0,0.001,2.779,,10.0,4.24,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.0,
ComFlor80_normal_weight_529,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,5.0,5.53,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.2,
ComFlor80_normal_weight_530,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,7.5,4.9,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.2,
ComFlor80_normal_weight_531,ComFlor80_normal_weight,metric,0.18,,0.0,0.0012,3.961,,10.0,4.25,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD180_M2xA252_G1.2,
ComFlor80_normal_weight_532,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,5.0,4.62,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G0.9,
ComFlor80_normal_weight_533,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,7.5,4.62,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G0.9,
ComFlor80_normal_weight_534,ComFlor80_normal_weight,metric,0.19,,0.0,0.0009,2.308,,10.0,4.59,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G0.9,
ComFlor80_normal_weight_535,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,5.0,5.32,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.0,
ComFlor80_normal_weight_536,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,7.5,5.12,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.0,
ComFlor80_normal_weight_537,ComFlor80_normal_weight,metric,0.19,,0.0,0.001,2.779,,10.0,4.59,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.0,
ComFlor80_normal_weight_538,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,5.0,5.68,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.2,
ComFlor80_normal_weight_539,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,7.5,5.28,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.2,
ComFlor80_normal_weight_540,ComFlor80_normal_weight,metric,0.19,,0.0,0.0012,3.961,,10.0,4.6,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD190_M2xA252_G1.2,
ComFlor80_normal_weight_541,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,5.0,4.47,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G0.9,
ComFlor80_normal_weight_542,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,7.5,4.47,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G0.9,
ComFlor80_normal_weight_543,ComFlor80_normal_weight,metric,0.2,,0.0,0.0009,2.308,,10.0,4.44,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G0.9,
ComFlor80_normal_weight_544,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,5.0,5.14,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.0,
ComFlor80_normal_weight_545,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,7.5,5.11,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.0,
ComFlor80_normal_weight_546,ComFlor80_normal_weight,metric,0.2,,0.0,0.001,2.779,,10.0,4.94,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.0,
ComFlor80_normal_weight_547,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,5.0,5.8,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.2,
ComFlor80_normal_weight_548,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,7.5,5.44,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.2,
ComFlor80_normal_weight_549,ComFlor80_normal_weight,metric,0.2,,0.0,0.0012,3.961,,10.0,4.99,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.0_SD200_M2xA252_G1.2,
ComFlor80_normal_weight_550,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,5.0,3.66,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G0.9,
ComFlor80_normal_weight_551,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,7.5,3.19,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G0.9,
ComFlor80_normal_weight_552,ComFlor80_normal_weight,metric,0.15,,0.0,0.0009,2.308,,10.0,2.74,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G0.9,
ComFlor80_normal_weight_553,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,5.0,3.7,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.0,
ComFlor80_normal_weight_554,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,7.5,3.22,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.0,
ComFlor80_normal_weight_555,ComFlor80_normal_weight,metric,0.15,,0.0,0.001,2.779,,10.0,2.77,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.0,
ComFlor80_normal_weight_556,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,5.0,3.79,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.2,
ComFlor80_normal_weight_557,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,7.5,3.3,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.2,
ComFlor80_normal_weight_558,ComFlor80_normal_weight,metric,0.15,,0.0,0.0012,3.961,,10.0,2.84,0.16504167,0.0,0.001864,0.00495125,,,concrete,screed,,eu_steel_1.2,rebar,,,ComFlor80_single_propped_FR1.5_SD150_MA393_G1.2,
ComFlor80_normal_weight_559,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,5.0,4.44,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G0.9,
ComFlor80_normal_weight_560,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,7.5,3.89,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G0.9,
ComFlor80_normal_weight_561,ComFlor80_normal_weight,metric,0.16,,0.0,0.0009,2.308,,10.0,3.35,0.09616667,0.0,0.001382,0.002885,,,concrete,screed,,eu_steel_0.9,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G0.9,
ComFlor80_normal_weight_562,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,5.0,4.48,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G1.0,
ComFlor80_normal_weight_563,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,7.5,3.92,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G1.0,
ComFlor80_normal_weight_564,ComFlor80_normal_weight,metric,0.16,,0.0,0.001,2.779,,10.0,3.38,0.11579167,0.0,0.001542,0.00347375,,,concrete,screed,,eu_steel_1.0,rebar,,,ComFlor80_single_propped_FR1.5_SD160_MA393_G1.0,
